source_sheet,release_round,release_family,release_year,FY,horizon,series,metric,unit,forecast,raw_actual,crown_top_up,benchmark_actual,error,pct_error,source_cell,source_workbook_sheet,source_workbook_row,value_status,revenue_basis
OBU 2018,OBU18,OBU,2018,2025,7,Total RUC+PED revenue,Revenue,$m ex GST,4049.615096580836,3967.611020510431,0,3967.611020510431,82.00407607040506,0.020668375918528242,J1866,Forecast archive,1866,forecast_archive,net
MOT summary sheets,BEFU19,BEFU,2019,2019,0,Total RUC+PED revenue,Revenue,$m ex GST,3647.712382388975,3693.520762169131,0,3693.520762169131,-45.808379780155974,-0.012402361521653834,J1867,Forecast archive,1867,forecast_archive,net
MOT summary sheets,BEFU19,BEFU,2019,2020,1,Total RUC+PED revenue,Revenue,$m ex GST,3907.802721479425,3626.523078277392,0,3626.523078277392,281.2796432020332,0.07756179600424376,J1868,Forecast archive,1868,forecast_archive,net
MOT summary sheets,BEFU19,BEFU,2019,2021,2,Total RUC+PED revenue,Revenue,$m ex GST,4145.641647569478,4104.162057045654,0,4104.162057045654,41.47959052382339,0.010106713611031753,J1869,Forecast archive,1869,forecast_archive,net
MOT summary sheets,BEFU19,BEFU,2019,2022,3,Total RUC+PED revenue,Revenue,$m ex GST,4220.558615572401,3560.963882273915,384.98603788,3945.949920153915,274.60869541848615,0.06959254450136934,J1870,Forecast archive,1870,forecast_archive,net
MOT summary sheets,BEFU19,BEFU,2019,2023,4,Total RUC+PED revenue,Revenue,$m ex GST,4279.132358139205,2702.098837120435,1270.381169834449,3972.480006954884,306.6523511843211,0.07719418364534107,J1871,Forecast archive,1871,forecast_archive,net
MOT summary sheets,BEFU19,BEFU,2019,2024,5,Total RUC+PED revenue,Revenue,$m ex GST,4329.258721929871,3808.655835219569,0,3808.655835219569,520.6028867103023,0.13668940151960188,J1872,Forecast archive,1872,forecast_archive,net
MOT summary sheets,BEFU19,BEFU,2019,2025,6,Total RUC+PED revenue,Revenue,$m ex GST,4374.197868136524,3967.611020510431,0,3967.611020510431,406.58684762609346,0.10247648913269383,J1873,Forecast archive,1873,forecast_archive,net
HYEFU 2019,HYEFU19,HYEFU,2019,2020,1,Total RUC+PED revenue,Revenue,$m ex GST,3918.015175148448,3626.523078277392,0,3626.523078277392,291.4920968710562,0.08037784141429365,J1874,Forecast archive,1874,forecast_archive,net
HYEFU 2019,HYEFU19,HYEFU,2019,2021,2,Total RUC+PED revenue,Revenue,$m ex GST,4180.674267814405,4104.162057045654,0,4104.162057045654,76.51221076875026,0.01864259005986399,J1875,Forecast archive,1875,forecast_archive,net
HYEFU 2019,HYEFU19,HYEFU,2019,2022,3,Total RUC+PED revenue,Revenue,$m ex GST,4257.53767432374,3560.963882273915,384.98603788,3945.949920153915,311.5877541698251,0.07896394036284965,J1876,Forecast archive,1876,forecast_archive,net
HYEFU 2019,HYEFU19,HYEFU,2019,2023,4,Total RUC+PED revenue,Revenue,$m ex GST,4342.428091789201,2702.098837120435,1270.381169834449,3972.480006954884,369.9480848343169,0.09312773989714844,J1877,Forecast archive,1877,forecast_archive,net
HYEFU 2019,HYEFU19,HYEFU,2019,2024,5,Total RUC+PED revenue,Revenue,$m ex GST,4426.657268381899,3808.655835219569,0,3808.655835219569,618.0014331623297,0.1622623465862995,J1878,Forecast archive,1878,forecast_archive,net
HYEFU 2019,HYEFU19,HYEFU,2019,2025,6,Total RUC+PED revenue,Revenue,$m ex GST,4506.501985701652,3967.611020510431,0,3967.611020510431,538.8909651912213,0.13582252957899418,J1879,Forecast archive,1879,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2018,-1,Total RUC+PED revenue,Revenue,$m ex GST,3460.196938875652,3489.641963721305,0,3489.641963721305,-29.445024845652824,-0.008437835500537444,J1880,Forecast archive,1880,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2019,0,Total RUC+PED revenue,Revenue,$m ex GST,3700.816165798792,3693.520762169131,0,3693.520762169131,7.295403629660996,0.001975189554742492,J1881,Forecast archive,1881,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2020,1,Total RUC+PED revenue,Revenue,$m ex GST,3905.154356687588,3626.523078277392,0,3626.523078277392,278.63127841019605,0.0768315194460438,J1882,Forecast archive,1882,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2021,2,Total RUC+PED revenue,Revenue,$m ex GST,4125.153588157887,4104.162057045654,0,4104.162057045654,20.991531112232224,0.005114693528291813,J1883,Forecast archive,1883,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2022,3,Total RUC+PED revenue,Revenue,$m ex GST,4194.281122373211,3560.963882273915,384.98603788,3945.949920153915,248.3312022192954,0.06293318649356022,J1884,Forecast archive,1884,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2023,4,Total RUC+PED revenue,Revenue,$m ex GST,4264.346965474687,2702.098837120435,1270.381169834449,3972.480006954884,291.86695851980267,0.0734722284338277,J1885,Forecast archive,1885,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2024,5,Total RUC+PED revenue,Revenue,$m ex GST,4317.082280175587,3808.655835219569,0,3808.655835219569,508.4264449560178,0.13349235713410346,J1886,Forecast archive,1886,forecast_archive,net
MBU 2019,MBU19,MBU,2019,2025,6,Total RUC+PED revenue,Revenue,$m ex GST,4363.639577751215,3967.611020510431,0,3967.611020510431,396.02855724078427,0.0998153687933439,J1887,Forecast archive,1887,forecast_archive,net
OBU 2019,OBU19,OBU,2019,2020,1,Total RUC+PED revenue,Revenue,$m ex GST,3917.871584455565,3626.523078277392,0,3626.523078277392,291.348506178173,0.08033824682471463,J1888,Forecast archive,1888,forecast_archive,net
OBU 2019,OBU19,OBU,2019,2021,2,Total RUC+PED revenue,Revenue,$m ex GST,4183.786356175453,4104.162057045654,0,4104.162057045654,79.6242991297986,0.019400866248228867,J1889,Forecast archive,1889,forecast_archive,net
OBU 2019,OBU19,OBU,2019,2022,3,Total RUC+PED revenue,Revenue,$m ex GST,4254.077631918384,3560.963882273915,384.98603788,3945.949920153915,308.12771176446904,0.07808708118435782,J1890,Forecast archive,1890,forecast_archive,net
OBU 2019,OBU19,OBU,2019,2023,4,Total RUC+PED revenue,Revenue,$m ex GST,4336.176384491288,2702.098837120435,1270.381169834449,3972.480006954884,363.69637753640427,0.09155398564615981,J1891,Forecast archive,1891,forecast_archive,net
OBU 2019,OBU19,OBU,2019,2024,5,Total RUC+PED revenue,Revenue,$m ex GST,4419.775447416329,3808.655835219569,0,3808.655835219569,611.1196121967605,0.16045545689520918,J1892,Forecast archive,1892,forecast_archive,net
OBU 2019,OBU19,OBU,2019,2025,6,Total RUC+PED revenue,Revenue,$m ex GST,4498.799698321689,3967.611020510431,0,3967.611020510431,531.188677811258,0.13388123862578669,J1893,Forecast archive,1893,forecast_archive,net
MOT summary sheets,BEFU20,BEFU,2020,2020,0,Total RUC+PED revenue,Revenue,$m ex GST,3576.731161492836,3626.523078277392,0,3626.523078277392,-49.79191678455618,-0.013729932420065412,J1894,Forecast archive,1894,forecast_archive,net
MOT summary sheets,BEFU20,BEFU,2020,2021,1,Total RUC+PED revenue,Revenue,$m ex GST,3728.539103441061,4104.162057045654,0,4104.162057045654,-375.6229536045935,-0.09152244681950557,J1895,Forecast archive,1895,forecast_archive,net
MOT summary sheets,BEFU20,BEFU,2020,2022,2,Total RUC+PED revenue,Revenue,$m ex GST,4105.183883839338,3560.963882273915,384.98603788,3945.949920153915,159.23396368542262,0.04035377207200125,J1896,Forecast archive,1896,forecast_archive,net
MOT summary sheets,BEFU20,BEFU,2020,2023,3,Total RUC+PED revenue,Revenue,$m ex GST,4280.433470034521,2702.098837120435,1270.381169834449,3972.480006954884,307.95346307963655,0.07752171503455826,J1897,Forecast archive,1897,forecast_archive,net
MOT summary sheets,BEFU20,BEFU,2020,2024,4,Total RUC+PED revenue,Revenue,$m ex GST,4426.818758882131,3808.655835219569,0,3808.655835219569,618.1629236625622,0.16230474750337348,J1898,Forecast archive,1898,forecast_archive,net
MOT summary sheets,BEFU20,BEFU,2020,2025,5,Total RUC+PED revenue,Revenue,$m ex GST,4533.772351241707,3967.611020510431,0,3967.611020510431,566.1613307312759,0.14269577531782326,J1899,Forecast archive,1899,forecast_archive,net
HYEFU 2020,HYEFU20,HYEFU,2020,2021,1,Total RUC+PED revenue,Revenue,$m ex GST,3829.879873181759,4104.162057045654,0,4104.162057045654,-274.28218386389517,-0.06683025183984447,J1900,Forecast archive,1900,forecast_archive,net
HYEFU 2020,HYEFU20,HYEFU,2020,2022,2,Total RUC+PED revenue,Revenue,$m ex GST,4055.996326396054,3560.963882273915,384.98603788,3945.949920153915,110.0464062421388,0.027888444726598644,J1901,Forecast archive,1901,forecast_archive,net
HYEFU 2020,HYEFU20,HYEFU,2020,2023,3,Total RUC+PED revenue,Revenue,$m ex GST,4151.274514626253,2702.098837120435,1270.381169834449,3972.480006954884,178.79450767136905,0.045008283832351996,J1902,Forecast archive,1902,forecast_archive,net
HYEFU 2020,HYEFU20,HYEFU,2020,2024,4,Total RUC+PED revenue,Revenue,$m ex GST,4274.971201539899,3808.655835219569,0,3808.655835219569,466.3153663203302,0.12243567980288436,J1903,Forecast archive,1903,forecast_archive,net
HYEFU 2020,HYEFU20,HYEFU,2020,2025,5,Total RUC+PED revenue,Revenue,$m ex GST,4396.946015632092,3967.611020510431,0,3967.611020510431,429.334995121661,0.10820995125334319,J1904,Forecast archive,1904,forecast_archive,net
MBU 2020,MBU20,MBU,2020,2020,0,Total RUC+PED revenue,Revenue,$m ex GST,3911,3626.523078277392,0,3626.523078277392,284.47692172260804,0.07844343344362097,J1905,Forecast archive,1905,forecast_archive,net
MBU 2020,MBU20,MBU,2020,2021,1,Total RUC+PED revenue,Revenue,$m ex GST,4206,4104.162057045654,0,4104.162057045654,101.83794295434564,0.02481333376675988,J1906,Forecast archive,1906,forecast_archive,net
MBU 2020,MBU20,MBU,2020,2022,2,Total RUC+PED revenue,Revenue,$m ex GST,4285,3560.963882273915,384.98603788,3945.949920153915,339.0500798460848,0.08592356383297939,J1907,Forecast archive,1907,forecast_archive,net
MBU 2020,MBU20,MBU,2020,2023,3,Total RUC+PED revenue,Revenue,$m ex GST,4366,2702.098837120435,1270.381169834449,3972.480006954884,393.5199930451158,0.09906154149452087,J1908,Forecast archive,1908,forecast_archive,net
MBU 2020,MBU20,MBU,2020,2024,4,Total RUC+PED revenue,Revenue,$m ex GST,4448,3808.655835219569,0,3808.655835219569,639.3441647804311,0.16786609041128364,J1909,Forecast archive,1909,forecast_archive,net
MBU 2020,MBU20,MBU,2020,2025,5,Total RUC+PED revenue,Revenue,$m ex GST,4522,3967.611020510431,0,3967.611020510431,554.388979489569,0.13972866206482287,J1910,Forecast archive,1910,forecast_archive,net
OBU 2020,OBU20,OBU,2020,2021,1,Total RUC+PED revenue,Revenue,$m ex GST,3829.879873181759,4104.162057045654,0,4104.162057045654,-274.28218386389517,-0.06683025183984447,J1911,Forecast archive,1911,forecast_archive,net
OBU 2020,OBU20,OBU,2020,2022,2,Total RUC+PED revenue,Revenue,$m ex GST,4055.996326396054,3560.963882273915,384.98603788,3945.949920153915,110.0464062421388,0.027888444726598644,J1912,Forecast archive,1912,forecast_archive,net
OBU 2020,OBU20,OBU,2020,2023,3,Total RUC+PED revenue,Revenue,$m ex GST,4151.274514626253,2702.098837120435,1270.381169834449,3972.480006954884,178.79450767136905,0.045008283832351996,J1913,Forecast archive,1913,forecast_archive,net
OBU 2020,OBU20,OBU,2020,2024,4,Total RUC+PED revenue,Revenue,$m ex GST,4274.971201539899,3808.655835219569,0,3808.655835219569,466.3153663203302,0.12243567980288436,J1914,Forecast archive,1914,forecast_archive,net
OBU 2020,OBU20,OBU,2020,2025,5,Total RUC+PED revenue,Revenue,$m ex GST,4396.946015632092,3967.611020510431,0,3967.611020510431,429.334995121661,0.10820995125334319,J1915,Forecast archive,1915,forecast_archive,net
PREFU 2020,PREFU20,PREFU,2020,2021,1,Total RUC+PED revenue,Revenue,$m ex GST,3863.513336903863,4104.162057045654,0,4104.162057045654,-240.64872014179127,-0.05863528700789661,J1916,Forecast archive,1916,forecast_archive,net
PREFU 2020,PREFU20,PREFU,2020,2022,2,Total RUC+PED revenue,Revenue,$m ex GST,4074.373742383577,3560.963882273915,384.98603788,3945.949920153915,128.4238222296617,0.03254573038895852,J1917,Forecast archive,1917,forecast_archive,net
PREFU 2020,PREFU20,PREFU,2020,2023,3,Total RUC+PED revenue,Revenue,$m ex GST,4188.457078815667,2702.098837120435,1270.381169834449,3972.480006954884,215.97707186078287,0.054368321925511894,J1918,Forecast archive,1918,forecast_archive,net
PREFU 2020,PREFU20,PREFU,2020,2024,4,Total RUC+PED revenue,Revenue,$m ex GST,4322.35890690293,3808.655835219569,0,3808.655835219569,513.7030716833615,0.13487778731095207,J1919,Forecast archive,1919,forecast_archive,net
PREFU 2020,PREFU20,PREFU,2020,2025,5,Total RUC+PED revenue,Revenue,$m ex GST,4429.151027761091,3967.611020510431,0,3967.611020510431,461.54000725066044,0.11632692944563995,J1920,Forecast archive,1920,forecast_archive,net
MOT summary sheets,BEFU21,BEFU,2021,2021,0,Total RUC+PED revenue,Revenue,$m ex GST,4144.274718504501,4104.162057045654,0,4104.162057045654,40.11266145884656,0.009773654378482636,J1921,Forecast archive,1921,forecast_archive,net
MOT summary sheets,BEFU21,BEFU,2021,2022,1,Total RUC+PED revenue,Revenue,$m ex GST,4199.144994730284,3560.963882273915,384.98603788,3945.949920153915,253.19507457636928,0.0641658104384896,J1922,Forecast archive,1922,forecast_archive,net
MOT summary sheets,BEFU21,BEFU,2021,2023,2,Total RUC+PED revenue,Revenue,$m ex GST,4314.269186306765,2702.098837120435,1270.381169834449,3972.480006954884,341.78917935188065,0.08603924469185185,J1923,Forecast archive,1923,forecast_archive,net
MOT summary sheets,BEFU21,BEFU,2021,2024,3,Total RUC+PED revenue,Revenue,$m ex GST,4426.918353666873,3808.655835219569,0,3808.655835219569,618.2625184473045,0.1623308970923758,J1924,Forecast archive,1924,forecast_archive,net
MOT summary sheets,BEFU21,BEFU,2021,2025,4,Total RUC+PED revenue,Revenue,$m ex GST,4536.059701484788,3967.611020510431,0,3967.611020510431,568.4486809743571,0.1432722809861604,J1925,Forecast archive,1925,forecast_archive,net
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2021,0,Total RUC+PED revenue,Revenue,$m ex GST,4162.850029757175,4104.162057045654,0,4104.162057045654,58.68797271152107,0.014299623624942116,J1926,Forecast archive,1926,forecast_archive,net
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2022,1,Total RUC+PED revenue,Revenue,$m ex GST,4288.249954841041,3560.963882273915,384.98603788,3945.949920153915,342.3000346871254,0.086747181696055,J1927,Forecast archive,1927,forecast_archive,net
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2023,2,Total RUC+PED revenue,Revenue,$m ex GST,4415.563991386663,2702.098837120435,1270.381169834449,3972.480006954884,443.0839844317784,0.11153837996819163,J1928,Forecast archive,1928,forecast_archive,net
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2024,3,Total RUC+PED revenue,Revenue,$m ex GST,4538.962710180138,3808.655835219569,0,3808.655835219569,730.3068749605691,0.19174924344889432,J1929,Forecast archive,1929,forecast_archive,net
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2025,4,Total RUC+PED revenue,Revenue,$m ex GST,4658.543468388238,3967.611020510431,0,3967.611020510431,690.9324478778067,0.17414319203824538,J1930,Forecast archive,1930,forecast_archive,net
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2022,1,Total RUC+PED revenue,Revenue,$m ex GST,4039.804175630782,3560.963882273915,384.98603788,3945.949920153915,93.85425547686691,0.02378495859704323,J1931,Forecast archive,1931,forecast_archive,net
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2023,2,Total RUC+PED revenue,Revenue,$m ex GST,4201.721942195206,2702.098837120435,1270.381169834449,3972.480006954884,229.2419352403217,0.05770751138809324,J1932,Forecast archive,1932,forecast_archive,net
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2024,3,Total RUC+PED revenue,Revenue,$m ex GST,4316.114716729953,3808.655835219569,0,3808.655835219569,507.45888151038434,0.1332383138475754,J1933,Forecast archive,1933,forecast_archive,net
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2025,4,Total RUC+PED revenue,Revenue,$m ex GST,4426.363404439821,3967.611020510431,0,3967.611020510431,458.75238392939036,0.11562433453226272,J1934,Forecast archive,1934,forecast_archive,net
MBU 2021,MBU21,MBU,2021,2021,0,Total RUC+PED revenue,Revenue,$m ex GST,4082.222455116225,4104.162057045654,0,4104.162057045654,-21.9396019294295,-0.005345695814268732,J1935,Forecast archive,1935,forecast_archive,net
MBU 2021,MBU21,MBU,2021,2022,1,Total RUC+PED revenue,Revenue,$m ex GST,4235.618763230491,3560.963882273915,384.98603788,3945.949920153915,289.66884307657574,0.07340915342009129,J1936,Forecast archive,1936,forecast_archive,net
MBU 2021,MBU21,MBU,2021,2023,2,Total RUC+PED revenue,Revenue,$m ex GST,4341.783740296123,2702.098837120435,1270.381169834449,3972.480006954884,369.30373334123897,0.09296553606177362,J1937,Forecast archive,1937,forecast_archive,net
MBU 2021,MBU21,MBU,2021,2024,3,Total RUC+PED revenue,Revenue,$m ex GST,4438.144367422887,3808.655835219569,0,3808.655835219569,629.4885322033178,0.1652783972713638,J1938,Forecast archive,1938,forecast_archive,net
MBU 2021,MBU21,MBU,2021,2025,4,Total RUC+PED revenue,Revenue,$m ex GST,4531.45511545201,3967.611020510431,0,3967.611020510431,563.8440949415794,0.14211173727132181,J1939,Forecast archive,1939,forecast_archive,net
"OBU21, HYEFU21",OBU21,OBU,2021,2022,1,Total RUC+PED revenue,Revenue,$m ex GST,4039.804175630782,3560.963882273915,384.98603788,3945.949920153915,93.85425547686691,0.02378495859704323,J1940,Forecast archive,1940,forecast_archive,net
"OBU21, HYEFU21",OBU21,OBU,2021,2023,2,Total RUC+PED revenue,Revenue,$m ex GST,4201.721942195206,2702.098837120435,1270.381169834449,3972.480006954884,229.2419352403217,0.05770751138809324,J1941,Forecast archive,1941,forecast_archive,net
"OBU21, HYEFU21",OBU21,OBU,2021,2024,3,Total RUC+PED revenue,Revenue,$m ex GST,4316.114716729953,3808.655835219569,0,3808.655835219569,507.45888151038434,0.1332383138475754,J1942,Forecast archive,1942,forecast_archive,net
"OBU21, HYEFU21",OBU21,OBU,2021,2025,4,Total RUC+PED revenue,Revenue,$m ex GST,4426.363404439821,3967.611020510431,0,3967.611020510431,458.75238392939036,0.11562433453226272,J1943,Forecast archive,1943,forecast_archive,net
MOT summary sheets,BEFU22,BEFU,2022,2022,0,Total RUC+PED revenue,Revenue,$m ex GST,3785.117613698177,3560.963882273915,384.98603788,3945.949920153915,-160.83230645573803,-0.04075883113323056,J1944,Forecast archive,1944,forecast_archive,net
MOT summary sheets,BEFU22,BEFU,2022,2023,1,Total RUC+PED revenue,Revenue,$m ex GST,4167.520299634249,2702.098837120435,1270.381169834449,3972.480006954884,195.04029267936448,0.04909786640534238,J1945,Forecast archive,1945,forecast_archive,net
MOT summary sheets,BEFU22,BEFU,2022,2024,2,Total RUC+PED revenue,Revenue,$m ex GST,4200.178124964535,3808.655835219569,0,3808.655835219569,391.52228974496575,0.10279802289418322,J1946,Forecast archive,1946,forecast_archive,net
MOT summary sheets,BEFU22,BEFU,2022,2025,3,Total RUC+PED revenue,Revenue,$m ex GST,4302.223628882919,3967.611020510431,0,3967.611020510431,334.612608372488,0.08433604167412567,J1947,Forecast archive,1947,forecast_archive,net
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2023,1,Total RUC+PED revenue,Revenue,$m ex GST,3185.297782211805,2702.098837120435,1270.381169834449,3972.480006954884,-787.1822247430791,-0.19815888899752976,J1948,Forecast archive,1948,forecast_archive,net
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2024,2,Total RUC+PED revenue,Revenue,$m ex GST,4116.435063453338,3808.655835219569,0,3808.655835219569,307.7792282337696,0.0808104595294907,J1949,Forecast archive,1949,forecast_archive,net
