release_round,release_family,release_year,FY,horizon,series,value,unit,revenue_basis,scenario,fed_path,value_status,source_sheet,source_label,source_unit,derivation,source_workbook_sheet,source_workbook_row,source_cell
MBU18,MBU,2018,2026,8,Total RUC forecast incl EV/PHEV,1817.090057675678,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7764,D7764
MBU18,MBU,2018,2027,9,Total RUC forecast incl EV/PHEV,1866.531096830789,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7765,D7765
MBU18,MBU,2018,2028,10,Total RUC forecast incl EV/PHEV,1915.495847821359,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7766,D7766
MBU18,MBU,2018,2029,11,Total RUC forecast incl EV/PHEV,1964.930716441766,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7767,D7767
MBU18,MBU,2018,2030,12,Total RUC forecast incl EV/PHEV,2015.233684619974,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7768,D7768
MBU18,MBU,2018,2031,13,Total RUC forecast incl EV/PHEV,2065.062926731001,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7769,D7769
MBU18,MBU,2018,2032,14,Total RUC forecast incl EV/PHEV,2115.498123819054,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7770,D7770
MBU18,MBU,2018,2033,15,Total RUC forecast incl EV/PHEV,2166.591327783702,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7771,D7771
MBU18,MBU,2018,2034,16,Total RUC forecast incl EV/PHEV,2218.428410581273,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7772,D7772
MBU18,MBU,2018,2035,17,Total RUC forecast incl EV/PHEV,2269.690062518107,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7773,D7773
MBU18,MBU,2018,2036,18,Total RUC forecast incl EV/PHEV,2321.930994388155,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7774,D7774
MBU18,MBU,2018,2037,19,Total RUC forecast incl EV/PHEV,2374.150080310084,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7775,D7775
MBU18,MBU,2018,2038,20,Total RUC forecast incl EV/PHEV,2427.315606320535,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7776,D7776
MBU18,MBU,2018,2039,21,Total RUC forecast incl EV/PHEV,2481.882502574625,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7777,D7777
MBU18,MBU,2018,2040,22,Total RUC forecast incl EV/PHEV,2537.287661400501,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7778,D7778
MBU18,MBU,2018,2041,23,Total RUC forecast incl EV/PHEV,2594.871183353019,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7779,D7779
MBU18,MBU,2018,2042,24,Total RUC forecast incl EV/PHEV,2653.676113520789,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7780,D7780
MBU18,MBU,2018,2043,25,Total RUC forecast incl EV/PHEV,2713.563589785582,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7781,D7781
MBU18,MBU,2018,2044,26,Total RUC forecast incl EV/PHEV,2774.278030854941,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7782,D7782
MBU18,MBU,2018,2045,27,Total RUC forecast incl EV/PHEV,2835.931769715841,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7783,D7783
MBU18,MBU,2018,2046,28,Total RUC forecast incl EV/PHEV,2898.821651057551,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7784,D7784
MBU18,MBU,2018,2047,29,Total RUC forecast incl EV/PHEV,2962.760239730638,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Net RUC of admin fees and refunds,,direct,MOT release series,7785,D7785
MBU18,MBU,2018,2018,0,Total RUC+PED revenue,3497.230258546156,$m nominal ex GST,net,MOT release round,,benchmark_or_release_value,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7786,D7786
MBU18,MBU,2018,2019,1,Total RUC+PED revenue,3536.331440797515,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7787,D7787
MBU18,MBU,2018,2020,2,Total RUC+PED revenue,3598.027194728002,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7788,D7788
MBU18,MBU,2018,2021,3,Total RUC+PED revenue,3656.490049876874,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7789,D7789
MBU18,MBU,2018,2022,4,Total RUC+PED revenue,3709.300210802984,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7790,D7790
MBU18,MBU,2018,2023,5,Total RUC+PED revenue,3749.850221333405,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7791,D7791
MBU18,MBU,2018,2024,6,Total RUC+PED revenue,3788.272709268227,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7792,D7792
MBU18,MBU,2018,2025,7,Total RUC+PED revenue,3823.943315692983,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing archive,MOT release series,7793,D7793
MBU18,MBU,2018,2026,8,Total RUC+PED revenue,3856.879041204435,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing future,MOT release series,7794,D7794
MBU18,MBU,2018,2027,9,Total RUC+PED revenue,3911.286666903842,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing future,MOT release series,7795,D7795
MBU18,MBU,2018,2028,10,Total RUC+PED revenue,3964.745003838648,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing future,MOT release series,7796,D7796
MBU18,MBU,2018,2029,11,Total RUC+PED revenue,4017.062459380145,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing future,MOT release series,7797,D7797
MBU18,MBU,2018,2030,12,Total RUC+PED revenue,4069.451033165754,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing future,MOT release series,7798,D7798
MBU18,MBU,2018,2031,13,Total RUC+PED revenue,4121.91376953182,$m nominal ex GST,net,MOT release round,,forecast,MBU 2018,Total RUC+PED revenue,$m ex GST,existing future,MOT release series,7799,D7799
OBU18,OBU,2018,2001,-17,Heavy RUC net km,2701.102035,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7800,D7800
OBU18,OBU,2018,2002,-16,Heavy RUC net km,2831.679336,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7801,D7801
OBU18,OBU,2018,2003,-15,Heavy RUC net km,2962.998821,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7802,D7802
OBU18,OBU,2018,2004,-14,Heavy RUC net km,3132.219685,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7803,D7803
OBU18,OBU,2018,2005,-13,Heavy RUC net km,3250.535392,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7804,D7804
OBU18,OBU,2018,2006,-12,Heavy RUC net km,3241.042596,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7805,D7805
OBU18,OBU,2018,2007,-11,Heavy RUC net km,3377.164127,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7806,D7806
OBU18,OBU,2018,2008,-10,Heavy RUC net km,3397.553935,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7807,D7807
OBU18,OBU,2018,2009,-9,Heavy RUC net km,3226.564126,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7808,D7808
OBU18,OBU,2018,2010,-8,Heavy RUC net km,3220.971628,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7809,D7809
OBU18,OBU,2018,2011,-7,Heavy RUC net km,3388.443183,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7810,D7810
OBU18,OBU,2018,2012,-6,Heavy RUC net km,3430.029183,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7811,D7811
OBU18,OBU,2018,2013,-5,Heavy RUC net km,3552.310017,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7812,D7812
OBU18,OBU,2018,2014,-4,Heavy RUC net km,3646.506756,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7813,D7813
OBU18,OBU,2018,2015,-3,Heavy RUC net km,3698.793648,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7814,D7814
OBU18,OBU,2018,2016,-2,Heavy RUC net km,3716.710068,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7815,D7815
OBU18,OBU,2018,2017,-1,Heavy RUC net km,3842.683587,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7816,D7816
OBU18,OBU,2018,2018,0,Heavy RUC net km,4022.092402,million km,activity,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7817,D7817
OBU18,OBU,2018,2019,1,Heavy RUC net km,4196.981892249589,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7818,D7818
OBU18,OBU,2018,2020,2,Heavy RUC net km,4346.754125494808,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7819,D7819
OBU18,OBU,2018,2021,3,Heavy RUC net km,4454.766554426385,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7820,D7820
OBU18,OBU,2018,2022,4,Heavy RUC net km,4544.236806712171,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7821,D7821
OBU18,OBU,2018,2023,5,Heavy RUC net km,4628.278804153529,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7822,D7822
OBU18,OBU,2018,2024,6,Heavy RUC net km,4718.800278950306,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7823,D7823
OBU18,OBU,2018,2025,7,Heavy RUC net km,4811.092204104006,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7824,D7824
OBU18,OBU,2018,2026,8,Heavy RUC net km,4904.649266824553,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7825,D7825
OBU18,OBU,2018,2027,9,Heavy RUC net km,4999.712528106617,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7826,D7826
OBU18,OBU,2018,2028,10,Heavy RUC net km,5094.836957730651,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7827,D7827
OBU18,OBU,2018,2029,11,Heavy RUC net km,5190.132579880308,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7828,D7828
OBU18,OBU,2018,2030,12,Heavy RUC net km,5285.260830172199,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7829,D7829
OBU18,OBU,2018,2031,13,Heavy RUC net km,5379.962007374318,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7830,D7830
OBU18,OBU,2018,2032,14,Heavy RUC net km,5474.669601328022,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7831,D7831
OBU18,OBU,2018,2033,15,Heavy RUC net km,5569.303068234833,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7832,D7832
OBU18,OBU,2018,2034,16,Heavy RUC net km,5664.353131682687,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7833,D7833
OBU18,OBU,2018,2035,17,Heavy RUC net km,5760.08547538853,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7834,D7834
OBU18,OBU,2018,2036,18,Heavy RUC net km,5856.829375843407,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7835,D7835
OBU18,OBU,2018,2037,19,Heavy RUC net km,5954.947211453036,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7836,D7836
OBU18,OBU,2018,2038,20,Heavy RUC net km,6054.180607799247,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7837,D7837
OBU18,OBU,2018,2039,21,Heavy RUC net km,6155.253085093334,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7838,D7838
OBU18,OBU,2018,2040,22,Heavy RUC net km,6258.19862761623,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7839,D7839
OBU18,OBU,2018,2041,23,Heavy RUC net km,6363.320205688908,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7840,D7840
OBU18,OBU,2018,2042,24,Heavy RUC net km,6471.061341362764,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7841,D7841
OBU18,OBU,2018,2043,25,Heavy RUC net km,6581.299245727738,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7842,D7842
OBU18,OBU,2018,2044,26,Heavy RUC net km,6693.513671955782,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7843,D7843
OBU18,OBU,2018,2045,27,Heavy RUC net km,6807.983807181915,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7844,D7844
OBU18,OBU,2018,2046,28,Heavy RUC net km,6924.507039724604,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7845,D7845
OBU18,OBU,2018,2047,29,Heavy RUC net km,7043.119693969746,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7846,D7846
OBU18,OBU,2018,2048,30,Heavy RUC net km,7163.11850820747,million km,activity,MOT release round,,forecast,OBU 2018,Heavy RUC net (million km),,direct,MOT release series,7847,D7847
OBU18,OBU,2018,2001,-17,Heavy RUC revenue,425.3689693688888,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net,,direct,MOT release series,7848,D7848
OBU18,OBU,2018,2002,-16,Heavy RUC revenue,449.6076532088889,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net,,direct,MOT release series,7849,D7849
OBU18,OBU,2018,2003,-15,Heavy RUC revenue,473.8777083466666,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net,,direct,MOT release series,7850,D7850
OBU18,OBU,2018,2004,-14,Heavy RUC revenue,502.392775591111,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net,,direct,MOT release series,7851,D7851
OBU18,OBU,2018,2005,-13,Heavy RUC revenue,523.8150903555555,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net,,direct,MOT release series,7852,D7852
OBU18,OBU,2018,2006,-12,Heavy RUC revenue,519.3119998044444,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net,,direct,MOT release series,7853,D7853
OBU18,OBU,2018,2007,-11,Heavy RUC revenue,558.2703576800001,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,OBU 2018,Heavy RUC net,,direct,MOT release series,7854,D7854
