engine,source_path,series_id,FY,value,unit,formula,value_status,forecast_segment
ensemble,Current finalist High population/comparison,total_nltf_net_revenue,2046,15327.756646543261,$m nominal ex GST,total_revenue_net_admin - total_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_nltf_net_revenue,2047,16088.722328992852,$m nominal ex GST,total_revenue_net_admin - total_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_nltf_net_revenue,2048,16871.06188373877,$m nominal ex GST,total_revenue_net_admin - total_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_nltf_net_revenue,2049,17645.136915628205,$m nominal ex GST,total_revenue_net_admin - total_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_nltf_net_revenue,2050,18392.030990780124,$m nominal ex GST,total_revenue_net_admin - total_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2031,225.51888247872895,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2032,234.77790895440899,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2033,243.62417923455672,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2034,252.44180166083805,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2035,261.1614063313313,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2036,269.8046806174898,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2037,278.46043206271895,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2038,286.98822883871355,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2039,295.79613648462544,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2040,305.03803139241074,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2041,314.5782605256802,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2042,323.9975555352787,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2043,333.4349938718122,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2044,342.62209921759677,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2045,352.04220961292515,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2046,362.58034358365825,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2047,373.85253011384054,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2048,386.43419644953616,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2049,398.90502684563774,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_refunds,2050,410.61842547059655,$m nominal ex GST,ruc + fed + mvr refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2031,7107.294749693196,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2032,7477.049368684005,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2033,7857.722672110715,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2034,8262.904961235707,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2035,8695.801413613106,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2036,9157.772690073725,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2037,9653.102681888851,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2038,10187.08088188852,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2039,10768.541417134817,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2040,11398.706847840267,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2041,12066.635505482498,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2042,12758.166961682155,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2043,13483.370611850454,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2044,14213.590952080067,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2045,14934.222819401104,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2046,15690.33699012692,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2047,16462.57485910669,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2048,17257.496080188306,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2049,18044.041942473843,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_revenue_net_admin,2050,18802.64941625072,$m nominal ex GST,total_gross_revenue - total_admin_fees,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2031,3462.069792030883,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2032,3698.2339257858475,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2033,3948.5981016173087,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2034,4222.308765323808,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2035,4523.372444626079,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2036,4853.874344839348,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2037,5217.087795029796,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2038,5618.182442907828,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2039,6065.700697554667,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2040,6560.943937237249,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2041,7096.459392992864,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2042,7668.846066669318,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2043,8258.349052575382,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2044,8844.759733332932,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2045,9435.502685099735,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2046,10050.786352347228,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2047,10687.160388783335,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
ensemble,Current finalist High population/comparison,total_ruc_net_revenue,2048,11348.485337404938,$m nominal ex GST,ruc_revenue_net_admin - BEFU26 ruc_refunds,post_model_extrapolation,post_model_extrapolation
