scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,range,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status,source_artifact
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AB88,AB88,2047Q3,diff_log_real_gdp,2047Q3,2047Q3,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AC88,AC88,2047Q3,gdp_heavy_ruc_price_interaction,2047Q3,2047Q3,gdp_heavy_ruc_price_interaction,gdp_heavy_ruc_price_interaction,149.12209083607232,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,A89,A89,2047Q4,period,2047Q4,2047Q4,period,period,2047Q4,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,B89,B89,2047Q4,year,2047Q4,2047Q4,year,year,2047,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,C89,C89,2047Q4,quarter,2047Q4,2047Q4,quarter,quarter,4,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,D89,D89,2047Q4,horizon,2047Q4,2047Q4,horizon,horizon,88,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,E89,E89,2047Q4,real_gdp_sa_nzd,2047Q4,2047Q4,real_gdp_sa_nzd,real_gdp_sa_nzd,177153908646.21414,real NZD,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,F89,F89,2047Q4,real_diesel_price_cents_per_litre,2047Q4,2047Q4,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.75,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,G89,G89,2047Q4,unemployment_rate,2047Q4,2047Q4,unemployment_rate,unemployment_rate,0.04700000000000435,percentage points,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,H89,H89,2047Q4,real_light_ruc_price_nzd_per_1000km,2047Q4,2047Q4,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.0941464831559,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,I89,I89,2047Q4,lagged_real_light_ruc_price_nzd_per_1000km,2047Q4,2047Q4,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.12270857006801,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,J89,J89,2047Q4,real_heavy_ruc_price_nzd_per_1000km,2047Q4,2047Q4,real_heavy_ruc_price_nzd_per_1000km,real_heavy_ruc_price_nzd_per_1000km,316.80545322883756,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,K89,K89,2047Q4,lead_real_heavy_ruc_price_nzd_per_1000km,2047Q4,2047Q4,lead_real_heavy_ruc_price_nzd_per_1000km,lead_real_heavy_ruc_price_nzd_per_1000km,316.7262221476819,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,L89,L89,2047Q4,target_lag_1,2047Q4,2047Q4,target_lag_1,target_lag_1,1313623399.6005378,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,M89,M89,2047Q4,target_lag_4,2047Q4,2047Q4,target_lag_4,target_lag_4,1409877902.4252713,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,N89,N89,2047Q4,q2_dummy,2047Q4,2047Q4,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,O89,O89,2047Q4,q3_dummy,2047Q4,2047Q4,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,P89,P89,2047Q4,q4_dummy,2047Q4,2047Q4,q4_dummy,q4_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Q89,Q89,2047Q4,post_2020_dummy,2047Q4,2047Q4,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,R89,R89,2047Q4,trend_index,2047Q4,2047Q4,trend_index,trend_index,184,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,S89,S89,2047Q4,log_real_gdp,2047Q4,2047Q4,log_real_gdp,log_real_gdp,25.90028473206311,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,T89,T89,2047Q4,log_real_diesel_price,2047Q4,2047Q4,log_real_diesel_price,log_real_diesel_price,5.224401683597868,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,U89,U89,2047Q4,log_unemployment_rate,2047Q4,2047Q4,log_unemployment_rate,log_unemployment_rate,-3.057607677271986,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,V89,V89,2047Q4,log_real_light_ruc_price,2047Q4,2047Q4,log_real_light_ruc_price,log_real_light_ruc_price,4.331971343159648,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,W89,W89,2047Q4,log_lagged_real_light_ruc_price,2047Q4,2047Q4,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.332346624691215,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,X89,X89,2047Q4,log_real_heavy_ruc_price,2047Q4,2047Q4,log_real_heavy_ruc_price,log_real_heavy_ruc_price,5.758287873266987,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Y89,Y89,2047Q4,log_lead_real_heavy_ruc_price,2047Q4,2047Q4,log_lead_real_heavy_ruc_price,log_lead_real_heavy_ruc_price,5.7580377481835905,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Z89,Z89,2047Q4,log_target_lag_1,2047Q4,2047Q4,log_target_lag_1,log_target_lag_1,20.996055109841585,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AA89,AA89,2047Q4,log_target_lag_4,2047Q4,2047Q4,log_target_lag_4,log_target_lag_4,21.06676894356238,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AB89,AB89,2047Q4,diff_log_real_gdp,2047Q4,2047Q4,diff_log_real_gdp,diff_log_real_gdp,0.0044599795320827695,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,AC89,AC89,2047Q4,gdp_heavy_ruc_price_interaction,2047Q4,2047Q4,gdp_heavy_ruc_price_interaction,gdp_heavy_ruc_price_interaction,149.14129548680108,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,A90,A90,2048Q1,period,2048Q1,2048Q1,period,period,2048Q1,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,B90,B90,2048Q1,year,2048Q1,2048Q1,year,year,2048,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,C90,C90,2048Q1,quarter,2048Q1,2048Q1,quarter,quarter,1,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,D90,D90,2048Q1,horizon,2048Q1,2048Q1,horizon,horizon,89,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,E90,E90,2048Q1,real_gdp_sa_nzd,2048Q1,2048Q1,real_gdp_sa_nzd,real_gdp_sa_nzd,177945775996.27817,real NZD,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,F90,F90,2048Q1,real_diesel_price_cents_per_litre,2048Q1,2048Q1,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,185.6875,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,G90,G90,2048Q1,unemployment_rate,2048Q1,2048Q1,unemployment_rate,unemployment_rate,0.04700000000000283,percentage points,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,H90,H90,2048Q1,real_light_ruc_price_nzd_per_1000km,2048Q1,2048Q1,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.06559511305647,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,I90,I90,2048Q1,lagged_real_light_ruc_price_nzd_per_1000km,2048Q1,2048Q1,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.0941464831559,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,J90,J90,2048Q1,real_heavy_ruc_price_nzd_per_1000km,2048Q1,2048Q1,real_heavy_ruc_price_nzd_per_1000km,real_heavy_ruc_price_nzd_per_1000km,316.7262221476819,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,K90,K90,2048Q1,lead_real_heavy_ruc_price_nzd_per_1000km,2048Q1,2048Q1,lead_real_heavy_ruc_price_nzd_per_1000km,lead_real_heavy_ruc_price_nzd_per_1000km,316.64701088172876,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,L90,L90,2048Q1,target_lag_1,2048Q1,2048Q1,target_lag_1,target_lag_1,1428206315.1567998,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,M90,M90,2048Q1,target_lag_4,2048Q1,2048Q1,target_lag_4,target_lag_4,1371553334.5008984,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,N90,N90,2048Q1,q2_dummy,2048Q1,2048Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,O90,O90,2048Q1,q3_dummy,2048Q1,2048Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,P90,P90,2048Q1,q4_dummy,2048Q1,2048Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,Q90,Q90,2048Q1,post_2020_dummy,2048Q1,2048Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,R90,R90,2048Q1,trend_index,2048Q1,2048Q1,trend_index,trend_index,185,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,S90,S90,2048Q1,log_real_gdp,2048Q1,2048Q1,log_real_gdp,log_real_gdp,25.904744711595193,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,T90,T90,2048Q1,log_real_diesel_price,2048Q1,2048Q1,log_real_diesel_price,log_real_diesel_price,5.224065153222827,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,U90,U90,2048Q1,log_unemployment_rate,2048Q1,2048Q1,log_unemployment_rate,log_unemployment_rate,-3.0576076772720184,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population (2) - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,Heavy RUC Inputs,HEAVY_RUC,V90,V90,2048Q1,log_real_light_ruc_price,2048Q1,2048Q1,log_real_light_ruc_price,log_real_light_ruc_price,4.331596061628081,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
