engine,series_id,FY,current_value,official_value,gap_current_minus_official,pct_gap,official_vintage,bridge_vintage
ar1,total_nltf_net_revenue,2026,4591.040099101557,4491.33665247696,99.70344662459684,2.2199058841338615,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2027,4950.870566126487,4972.70208202854,-21.83151590205307,-0.43902722386994936,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2028,5560.678393807069,5626.58756431719,-65.90917051012093,-1.1713879817334591,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2029,5960.217287573004,6065.93037869181,-105.713091118806,-1.742734989015886,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2030,6304.203781964763,6457.08040779104,-152.87662582627672,-2.367581262296463,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2031,6617.004692316132,6860.59327553306,-243.58858321692787,-3.5505469196904307,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2032,6923.706731420102,7129.54763899597,-205.8409075758682,-2.887152425351576,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2033,7231.786840830523,7389.03100809696,-157.24416726643722,-2.1280756176842104,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2034,7546.102324237921,7651.12233442062,-105.02001018269948,-1.3726092146016131,PREBU26,BEFU26
ar1,total_nltf_net_revenue,2035,7862.170052086857,7914.7303692665,-52.56031717964288,-0.6640822204599488,PREBU26,BEFU26
