series,quarter,FY,value,unit,revenue_basis,value_status,source_sheet,source_workbook_sheet,source_workbook_row,source_cell
Gross CNG exGST,2017Q3,2018,7891.32,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,T18
Gross CNG exGST,2017Q4,2018,832.45,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,U18
Gross CNG exGST,2018Q1,2018,784,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,V18
Gross CNG exGST,2018Q2,2018,6260,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,W18
Gross CNG exGST,2018Q4,2019,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,Y18
Gross CNG exGST,2019Q3,2020,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AB18
Gross CNG exGST,2019Q4,2020,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AC18
Gross CNG exGST,2020Q3,2021,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AF18
Gross CNG exGST,2021Q1,2021,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AH18
Gross CNG exGST,2021Q2,2021,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AI18
Gross CNG exGST,2021Q3,2022,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AJ18
Gross CNG exGST,2021Q4,2022,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AK18
Gross CNG exGST,2022Q1,2022,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AL18
Gross CNG exGST,2022Q2,2022,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AM18
Gross CNG exGST,2022Q3,2023,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AN18
Gross CNG exGST,2022Q4,2023,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AO18
Gross CNG exGST,2023Q1,2023,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AP18
Gross CNG exGST,2023Q2,2023,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AQ18
Gross CNG exGST,2023Q3,2024,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AR18
Gross CNG exGST,2023Q4,2024,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AS18
Gross CNG exGST,2024Q1,2024,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AT18
Gross CNG exGST,2024Q2,2024,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AU18
Gross CNG exGST,2024Q3,2025,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AV18
Gross CNG exGST,2024Q4,2025,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AW18
Gross CNG exGST,2025Q1,2025,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AX18
Gross CNG exGST,2025Q2,2025,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AY18
Gross CNG exGST,2025Q3,2026,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,AZ18
Gross CNG exGST,2025Q4,2026,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,BA18
Gross CNG exGST,2026Q1,2026,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,18,BB18
Gross FED revenue exGST,2013Q1,2013,380644052.81,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,B19
Gross FED revenue exGST,2013Q2,2013,431093187.41,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,C19
Gross FED revenue exGST,2013Q3,2014,358054233.37,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,D19
Gross FED revenue exGST,2013Q4,2014,456786288.83,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,E19
Gross FED revenue exGST,2014Q1,2014,410316386.1999999,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,F19
Gross FED revenue exGST,2014Q2,2014,432577591.85,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,G19
Gross FED revenue exGST,2014Q3,2015,430706085.24,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,H19
Gross FED revenue exGST,2014Q4,2015,408643130.2,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,I19
Gross FED revenue exGST,2015Q1,2015,448334434.93,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,J19
Gross FED revenue exGST,2015Q2,2015,510746161.46999997,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,K19
Gross FED revenue exGST,2015Q3,2016,437571685.89,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,L19
Gross FED revenue exGST,2015Q4,2016,510110886.48,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,M19
Gross FED revenue exGST,2016Q1,2016,467824329.44000006,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,N19
Gross FED revenue exGST,2016Q2,2016,525915484.79,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,O19
Gross FED revenue exGST,2016Q3,2017,452164006.96,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,P19
Gross FED revenue exGST,2016Q4,2017,525946308.15999997,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,Q19
Gross FED revenue exGST,2017Q1,2017,468218164.43,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,R19
Gross FED revenue exGST,2017Q2,2017,522584670.51000005,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,S19
Gross FED revenue exGST,2017Q3,2018,496093428.51,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,T19
Gross FED revenue exGST,2017Q4,2018,461394915.64,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,U19
Gross FED revenue exGST,2018Q1,2018,515326207.58,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,V19
Gross FED revenue exGST,2018Q2,2018,496170062.92,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,W19
Gross FED revenue exGST,2018Q3,2019,484893719.69,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,X19
Gross FED revenue exGST,2018Q4,2019,515498237.94,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,Y19
Gross FED revenue exGST,2019Q1,2019,489674302.14,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,Z19
Gross FED revenue exGST,2019Q2,2019,563137016.79,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AA19
Gross FED revenue exGST,2019Q3,2020,528616018.41999996,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AB19
Gross FED revenue exGST,2019Q4,2020,543173330.34,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AC19
Gross FED revenue exGST,2020Q1,2020,517265934.33,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AD19
Gross FED revenue exGST,2020Q2,2020,361356706.90999997,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AE19
Gross FED revenue exGST,2020Q3,2021,525626845.98,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AF19
Gross FED revenue exGST,2020Q4,2021,587920279.67,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AG19
Gross FED revenue exGST,2021Q1,2021,533508470.36,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AH19
Gross FED revenue exGST,2021Q2,2021,569053002.5699999,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AI19
Gross FED revenue exGST,2021Q3,2022,508240839.69,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AJ19
Gross FED revenue exGST,2021Q4,2022,444087291.37,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AK19
Gross FED revenue exGST,2022Q1,2022,489794626.81,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AL19
Gross FED revenue exGST,2022Q2,2022,370716084.64,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AM19
Gross FED revenue exGST,2022Q3,2023,378087266.45,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AN19
Gross FED revenue exGST,2022Q4,2023,263045574.33999997,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AO19
Gross FED revenue exGST,2023Q1,2023,447186203.91,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AP19
Gross FED revenue exGST,2023Q2,2023,309158027.45000005,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AQ19
Gross FED revenue exGST,2023Q3,2024,434223056.95,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AR19
Gross FED revenue exGST,2023Q4,2024,516188909.46000004,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AS19
Gross FED revenue exGST,2024Q1,2024,504145305.65999997,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AT19
Gross FED revenue exGST,2024Q2,2024,619375285.59,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AU19
Gross FED revenue exGST,2024Q3,2025,483307998.94,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AV19
Gross FED revenue exGST,2024Q4,2025,503253719.74,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AW19
Gross FED revenue exGST,2025Q1,2025,541335619.89,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AX19
Gross FED revenue exGST,2025Q2,2025,539730585.3399999,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AY19
Gross FED revenue exGST,2025Q3,2026,512758331.09,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,AZ19
Gross FED revenue exGST,2025Q4,2026,561340791.95,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BA19
Gross FED revenue exGST,2026Q1,2026,482815685.27,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BB19
Gross FED revenue exGST,2026Q2,2026,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BC19
Gross FED revenue exGST,2026Q3,2027,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BD19
Gross FED revenue exGST,2026Q4,2027,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BE19
Gross FED revenue exGST,2027Q1,2027,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BF19
Gross FED revenue exGST,2027Q2,2027,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BG19
Gross FED revenue exGST,2027Q3,2028,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BH19
Gross FED revenue exGST,2027Q4,2028,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BI19
Gross FED revenue exGST,2028Q1,2028,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BJ19
Gross FED revenue exGST,2028Q2,2028,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BK19
Gross FED revenue exGST,2028Q3,2029,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BL19
Gross FED revenue exGST,2028Q4,2029,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BM19
Gross FED revenue exGST,2029Q1,2029,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BN19
Gross FED revenue exGST,2029Q2,2029,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BO19
Gross FED revenue exGST,2029Q3,2030,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BP19
Gross FED revenue exGST,2029Q4,2030,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BQ19
Gross FED revenue exGST,2030Q1,2030,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BR19
Gross FED revenue exGST,2030Q2,2030,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BS19
Gross FED revenue exGST,2030Q3,2031,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BT19
Gross FED revenue exGST,2030Q4,2031,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BU19
Gross FED revenue exGST,2031Q1,2031,0,$ nominal ex GST,gross,actual,Quarterly actuals,Quarterly actuals,19,BV19
FED refunds total exGST,2013Q1,2013,9739047.62,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,B20
FED refunds total exGST,2013Q2,2013,8470572.15,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,C20
FED refunds total exGST,2013Q3,2014,10468574.61,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,D20
FED refunds total exGST,2013Q4,2014,9681253.02,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,E20
FED refunds total exGST,2014Q1,2014,11107112.1,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,F20
FED refunds total exGST,2014Q2,2014,11066980.3,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,G20
FED refunds total exGST,2014Q3,2015,12876306.36,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,H20
FED refunds total exGST,2014Q4,2015,12285793.81,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,I20
FED refunds total exGST,2015Q1,2015,12213873.94,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,J20
FED refunds total exGST,2015Q2,2015,13376371.04,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,K20
FED refunds total exGST,2015Q3,2016,13348593.6,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,L20
FED refunds total exGST,2015Q4,2016,15624857.03,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,M20
FED refunds total exGST,2016Q1,2016,13507657.47,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,N20
FED refunds total exGST,2016Q2,2016,16195323.77,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,O20
FED refunds total exGST,2016Q3,2017,15562506.15,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,P20
FED refunds total exGST,2016Q4,2017,17206656.19,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,Q20
FED refunds total exGST,2017Q1,2017,8161731.22,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,R20
FED refunds total exGST,2017Q2,2017,15312261.28,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,S20
FED refunds total exGST,2017Q3,2018,17057855.56,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,T20
FED refunds total exGST,2017Q4,2018,12645392.03,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,U20
FED refunds total exGST,2018Q1,2018,17042804.39,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,V20
FED refunds total exGST,2018Q2,2018,18423705.89,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,W20
FED refunds total exGST,2018Q3,2019,14085460.55,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,X20
FED refunds total exGST,2018Q4,2019,12477976.58,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,Y20
FED refunds total exGST,2019Q1,2019,21055918.1,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,Z20
FED refunds total exGST,2019Q2,2019,18468073.12,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AA20
FED refunds total exGST,2019Q3,2020,19055079.03,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AB20
FED refunds total exGST,2019Q4,2020,18164721.17,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AC20
FED refunds total exGST,2020Q1,2020,13821181.25,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AD20
FED refunds total exGST,2020Q2,2020,16839437.06,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AE20
FED refunds total exGST,2020Q3,2021,17561309.94,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AF20
FED refunds total exGST,2020Q4,2021,18162084.91,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AG20
FED refunds total exGST,2021Q1,2021,15247396.93,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AH20
FED refunds total exGST,2021Q2,2021,16621699.44,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AI20
FED refunds total exGST,2021Q3,2022,15445542.27,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AJ20
FED refunds total exGST,2021Q4,2022,21901076.84,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AK20
FED refunds total exGST,2022Q1,2022,11300529.57,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AL20
FED refunds total exGST,2022Q2,2022,11329330.22,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AM20
FED refunds total exGST,2022Q3,2023,23395464.32,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AN20
FED refunds total exGST,2022Q4,2023,15479971.53,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AO20
FED refunds total exGST,2023Q1,2023,14518843.04,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AP20
FED refunds total exGST,2023Q2,2023,14656799.67,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AQ20
FED refunds total exGST,2023Q3,2024,12037611.18,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AR20
FED refunds total exGST,2023Q4,2024,16290124.56,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AS20
FED refunds total exGST,2024Q1,2024,19824806.27,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AT20
FED refunds total exGST,2024Q2,2024,18850220.6,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AU20
FED refunds total exGST,2024Q3,2025,20155664.95,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AV20
FED refunds total exGST,2024Q4,2025,15660116.03,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AW20
FED refunds total exGST,2025Q1,2025,18190113.27,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AX20
FED refunds total exGST,2025Q2,2025,15894883.06,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AY20
FED refunds total exGST,2025Q3,2026,17688726.83,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,AZ20
FED refunds total exGST,2025Q4,2026,19428267.33,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,BA20
FED refunds total exGST,2026Q1,2026,15408917.69,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,20,BB20
Petrol refunds exGST,2013Q1,2013,2624116.24,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,B21
Petrol refunds exGST,2013Q2,2013,2825547.49,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,C21
Petrol refunds exGST,2013Q3,2014,2580991.6,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,D21
Petrol refunds exGST,2013Q4,2014,2843089.51,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,E21
Petrol refunds exGST,2014Q1,2014,4233564.81,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,F21
Petrol refunds exGST,2014Q2,2014,4974384.42,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,G21
Petrol refunds exGST,2014Q3,2015,4977748.57,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,H21
Petrol refunds exGST,2014Q4,2015,4657717.76,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,I21
Petrol refunds exGST,2015Q1,2015,5123302.66,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,J21
Petrol refunds exGST,2015Q2,2015,6731143.61,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,K21
Petrol refunds exGST,2015Q3,2016,6333114.84,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,L21
Petrol refunds exGST,2015Q4,2016,7395094.02,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,M21
Petrol refunds exGST,2016Q1,2016,6939535.06,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,N21
Petrol refunds exGST,2016Q2,2016,8762292.15,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,21,O21
